BRAZIL,"In the 1930s, three failed attempts to remove Vargas and his supporters from power occurred. The first was the Constitutionalist Revolution in 1932, led by the Paulista oligarchy. The second was a Communist uprising in November 1935, and the last one a putsch attempt by local fascists in May 1938. The 1935 uprising created a security crisis in which Congress transferred more power to the executive branch. The 1937 coup d'état resulted in the cancellation of the 1938 election and formalized Vargas as dictator, beginning the Estado Novo era. During this period, government brutality and censorship of the press increased. Throughout World War II, Brazil remained neutral until August 1942 Brazil suffered retaliation by Nazi Germany and Fascist Italy in a strategic dispute over the South Atlantic, and, therefore, entered on the allied side. In addition to its participation in the battle of the Atlantic, Brazil also sent an expeditionary force to fight in the Italian campaign. With the Allied victory in 1945 and the end of the fascist regimes in Europe, Vargas's position became unsustainable and he was swiftly overthrown in another military coup, with democracy ""reinstated"" by the same army that had ended it 15 years earlier. Vargas committed suicide in August 1954 amid a political crisis, after having returned to power by election in 1950."
BRAZIL,"Several brief interim governments followed Vargas's suicide. Juscelino Kubitschek became president in 1956 and assumed a conciliatory posture towards the political opposition that allowed him to govern without major crises. The economy and industrial sector grew remarkably,[138] but his greatest achievement was the construction of the new capital city of Brasília, inaugurated in 1960. Kubitschek's successor, Jânio Quadros, resigned in 1961 less than a year after taking office. His vice-president, João Goulart, assumed the presidency, but aroused strong political opposition and was deposed in April 1964 by a coup that resulted in a military dictatorship. The new regime was intended to be transitory but gradually closed in on itself and became a full dictatorship with the promulgation of the Fifth Institutional Act in 1968. Oppression was not limited to those who resorted to guerrilla tactics to fight the regime, but also reached institutional opponents, artists, journalists and other members of civil society,[145][146] inside and outside the country through the infamous ""Operation Condor"". Like other brutal authoritarian regimes, due to an economic boom, known as an ""economic miracle"", the regime reached a peak in popularity in the early 1970s. Slowly, however, the wear and tear of years of dictatorial power that had not slowed the repression, even after the defeat of the leftist guerrillas, plus the inability to deal with the economic crises of the period and popular pressure, made an opening policy inevitable, which from the regime side was led by Generals Ernesto Geisel and Golbery do Couto e Silva. With the enactment of the Amnesty Law in 1979, Brazil began a slow return to democracy, which was completed during the 1980s."
BRAZIL,"Civilians returned to power in 1985 when José Sarney assumed the presidency. He became unpopular during his tenure through failure to control the economic crisis and hyperinflation he inherited from the military regime.[152] Sarney's unsuccessful government led to the election in 1989 of the almost-unknown Fernando Collor, subsequently impeached by the National Congress in 1992.[153] Collor was succeeded by his vice-president, Itamar Franco, who appointed Fernando Henrique Cardoso Minister of Finance. In 1994, Cardoso produced a highly successful Plano Real,[154] that, after decades of failed economic plans made by previous governments attempting to curb hyperinflation, finally stabilized the Brazilian economy.[155][156] Cardoso won the 1994 election, and again in 1998.The peaceful transition of power from Cardoso to his main opposition leader, Luiz Inácio Lula da Silva (elected in 2002 and re-elected in 2006), was seen as proof that Brazil had achieved a long-sought political stability.[158][159] However, sparked by indignation and frustrations accumulated over decades from corruption, police brutality, inefficiencies of the political establishment and public service, numerous peaceful protests erupted in Brazil from the middle of first term of Dilma Rousseff, who had succeeded Lula after winning election in 2010 and again in 2014 by narrow margins."
BRAZIL,"Ulysses Guimarães holding the Constitution of 1988 in his hands. Rousseff was impeached by the Brazilian Congress in 2016, halfway into her second term,[162][163] and replaced by her Vice-president Michel Temer, who assumed full presidential powers after Rousseff's impeachment was accepted on 31 August. Large street protests for and against her took place during the impeachment process. The charges against her were fueled by political and economic crises along with evidence of involvement with politicians (from all the primary political parties) in several bribery and tax evasion schemes.[citation needed] In 2017, the Supreme Court requested the investigation of 71 Brazilian lawmakers and nine ministers of President Michel Temer's cabinet who were allegedly linked to the Petrobras corruption scandal. President Temer himself was also accused of corruption.[166] According to a 2018 poll, 62% of the population said that corruption was Brazil's biggest problem. In the fiercely disputed 2018 elections, the controversial conservative candidate Jair Bolsonaro of the Social Liberal Party (PSL) was elected president, winning in the second round Fernando Haddad, of the Workers Party (PT), with the support of 55.13% of the valid votes.[168] In the early 2020s, Brazil became one of the hardest hit countries during the COVID-19 pandemic, receiving the second-highest death toll worldwide after the United States.[169] Experts have largely blamed the situation on the leadership of President Bolsonaro, who throughout the pandemic has repeatedly downplayed the threat of COVID-19 and dissuaded states and cities from enforcing quarantine measures, prioritizing the nation's economy."
BRAZIL,"Brazil occupies a large area along the eastern coast of South America and includes much of the continent's interior, sharing land borders with Uruguay to the south; Argentina and Paraguay to the southwest; Bolivia and Peru to the west; Colombia to the northwest; and Venezuela, Guyana, Suriname and France (French overseas region of French Guiana) to the north. It shares a border with every South American country except Ecuador and Chile. It also encompasses a number of oceanic archipelagos, such as Fernando de Noronha, Rocas Atoll, Saint Peter and Paul Rocks, and Trindade and Martim Vaz. Its size, relief, climate, and natural resources make Brazil geographically diverse.[172] Including its Atlantic islands, Brazil lies between latitudes 6°N and 34°S, and longitudes 28° and 74°W. Brazil is the fifth largest country in the world, and third largest in the Americas, with a total area of 8,515,767.049 km2 (3,287,956 sq mi),[173] including 55,455 km2 (21,411 sq mi) of water. Brazil is also the longest country in the world, spanning 4,395 km (2,731 mi) from north to south,[14] and the only country in the world that has the equator and the Tropic of Capricorn running through it. It spans four time zones; from UTC−5 comprising the state of Acre and the westernmost portion of Amazonas, to UTC−4 in the western states, to UTC−3 in the eastern states (the national time) and UTC−2 in the Atlantic islands."
BRAZIL,"The country of Brazil occupies roughly half of South America, bordering the Atlantic Ocean. Brazil covers a total area of 8,514,215 km2 (3,287,357 sq mi) which includes 8,456,510 km2 (3,265,080 sq mi) of land and 55,455 km2 (21,411 sq mi) of water. The highest point in Brazil is Pico da Neblina at 2,994 m (9,823 ft). Brazil is bordered by the countries of Argentina, Bolivia, Colombia, Guyana, Paraguay, Peru, Suriname, Uruguay, Venezuela, and France (overseas department of France, French Guiana). Much of the climate is tropical, with the south being relatively temperate. The largest river in Brazil, the second longest in the world, is the Amazon. Brazil occupies most of the eastern part of the South American continent and its geographic heartland, as well as various islands in the Atlantic Ocean.[1] The only countries in the world that are larger are Russia, Canada, China, and the United States.[1] The national territory extends 4,397.53 kilometers (2,732 mi) from north to south (5°16'10"" N to 33°45'03"" S latitude), and 4,320.53 kilometers (2,685 mi) from east to west (34°47'35"" W to 73°58'59"" W longitude).[1] It spans four time zones, the westernmost of which is equivalent to Eastern Standard Time in the United States.[1] The time zone of the capital (Brasília) and of the most populated part of Brazil along the east coast (UTC-3) is two hours ahead of Eastern Standard Time.[1] The Atlantic islands are in the easternmost time zone."
BRAZIL,"Brazil possesses the archipelago of Fernando de Noronha, located 350 kilometers (217 mi) northeast of its ""horn"", and several small islands and atolls in the Atlantic - Abrolhos, Atol das Rocas, Penedos de São Pedro e São Paulo, Trindade, and Martim Vaz.[1] In the early 1970s, Brazil claimed a territorial sea extending 362 kilometers (225 mi) from the country's shores, including those of the islands. On Brazil's east coast, the Atlantic coastline extends 7,367 kilometers (4,578 mi).[1] In the west, in clockwise order from the south, Brazil has 15,719 kilometers (9,767 mi) of borders with Uruguay, Argentina, Paraguay, Bolivia, Peru, Colombia, Venezuela, Guyana, Suriname, and French Guiana (overseas department of France).[1] The only South American countries with which Brazil does not share borders are Chile and Ecuador.[1] A few short sections are in question, but there are no true major boundary controversies with any of the neighboring countries.[1] Brazil has the 10th largest Exclusive Economic Zone of 3,830,955 km2 (1,479,140 sq mi). Brazil has six major ecosystems: the Amazon Basin, a tropical rainforest system; the Pantanal bordering Paraguay and Bolivia, a tropical wetland system; the Cerrado, a savanna system that covers much of the center of the country; the Caatinga or thorny scrubland habitat of the Northeast; the Atlantic Forest (Mata Atlântica) that extends along the entire coast from the Northeast to the South; and the Pampas or fertile lowland plains of the far South."
BRAZIL,"In contrast to the Andes, which rose to elevations of nearly 7,000 meters (22,966 ft) in a relatively recent epoch and inverted the Amazon's direction of flow from westward to eastward, Brazil's geological formation is very old. Precambrian crystalline shields cover 36% of the territory, especially its central area. The dramatic granite sugarloaf mountains in the city of Rio de Janeiro are an example of the terrain of the Brazilian shield regions, where continental basement rock has been sculpted into towering domes and columns by tens of millions of years of erosion, untouched by mountain-building events. The principal mountain ranges average elevations just under 2,000 meters (6,562 ft). The Serra do Mar Range hugs the Atlantic coast, and the Serra do Espinhaço Range, the largest in area, extends through the south-central part of the country. The highest mountains are in the Tumucumaque, Pacaraima, and Imeri ranges, among others, which traverse the northern border with the Guianas and Venezuela. In addition to mountain ranges (about 0.5% of the country is above 1,200 m or 3,937 ft), Brazil's Central Highlands include a vast central plateau (Planalto Central).[1] The plateau's uneven terrain has an average elevation of 1,000 meters (3,281 ft). The rest of the territory is made up primarily of sedimentary basins, the largest of which is drained by the Amazon and its tributaries. Of the total territory, 41% averages less than 200 meters (656 ft) in elevation.[1] The coastal zone is noted for thousands of kilometers of tropical beaches interspersed with mangroves, lagoons, and dunes, as well as numerous coral reefs. A recent global remote sensing analysis also suggested that there were 5,389 km2 of tidal flats in Brazil, making it the 7th ranked country in terms of how much tidal flat occurs there. The Parcel de Manuel Luís Marine State Park off the coast of Maranhão protects the largest coral reef in South America."
BRAZIL,"Brazil has one of the world's most extensive river systems, with eight major drainage basins, all of which drain into the Atlantic Ocean. Two of these basins—the Amazon and Tocantins-Araguaia account for more than half the total drainage area. The largest river system in Brazil is the Amazon, which originates in the Andes and receives tributaries from a basin that covers 45.7% of the country, principally the north and west.[1] The main Amazon river system is the Amazonas-Solimões-Ucayali axis (the 6,762-kilometer (4,202 mi)-long Ucayali is a Peruvian tributary), flowing from west to east. Through the Amazon Basin flows one-fifth of the world's fresh water. A total of 3,615 kilometers (2,246 mi) of the Amazon are in Brazilian territory. Over this distance, the waters decline only about 100 meters (330 ft). The major tributaries on the southern side are, from west to east, the Javari, Juruá, Purus (all three of which flow into the western section of the Amazon called the Solimões), Madeira, Tapajós, Xingu, and Tocantins. On the northern side, the largest tributaries are the Branco, Japurá, Jari, and Rio Negro.[1] The above-mentioned tributaries carry more water than the Mississippi (its discharge is less than one-tenth that of the Amazon). The Amazon and some of its tributaries, called ""white"" rivers, bear rich sediments and hydrobiological elements. The black-white and clear rivers—such as the Negro, Tapajós, and Xingu—have clear (greenish) or dark water with few nutrients and little sediment. The major river system in the Northeast is the Rio São Francisco, which flows 1,609 kilometers (1,000 mi) northeast from the south-central region. Its basin covers 7.6% of the national territory. Only 277 kilometers (172 mi) of the lower river are navigable for oceangoing ships. The Paraná system covers 14.5% of the country. The Paraná flows south among the Río de la Plata Basin, reaching the Atlantic between Argentina and Uruguay. The headwaters of the Paraguai, the Paraná's major eastern tributary, constitute the Pantanal, the largest contiguous wetlands in the world, covering as much as 230,000 square kilometers (89,000 sq mi). Below their descent from the highlands, many of the tributaries of the Amazon are navigable. Upstream, they generally have rapids or waterfalls, and boats and barges also must face sandbars, trees, and other obstacles.[1] Nevertheless, the Amazon is navigable by oceangoing vessels as far as 3,885 kilometers (2,414 mi) upstream, reaching Iquitos in Peru.[1] The Amazon river system was the principal means of access until new roads became more important. Hydroelectric projects are Itaipu, in Paraná, with 12,600 MW; Tucuruí, in Pará, with 7,746 MW; and Paulo Afonso, in Bahia, with 3,986 MW."
BRAZIL,"According to organs of the Brazilian government there are 12 major hydrographic regions in Brazil. Seven of these are river basins named after their main rivers; the other five are groupings of various river basins in areas which have no dominant river. The Amazon River is the widest and second longest river (behind the Nile) in the world. This huge river drains the greater part of the world's rainforests. Another major river, the Paraná, has its source in Brazil. It forms the border of Paraguay and Argentina, then winds its way through Argentina and into the Atlantic Ocean, along the southern coast of Uruguay. Brazil's tropical soils produce almost 210 million tons of grain crops per year, from about 70 million hectares of crops. The country also has the 5th largest arable land area in the world. Burning also is used traditionally to remove tall, dry, and nutrient-poor grass from pasture at the end of the dry season. Until mechanization and the use of chemical and genetic inputs increased during the agricultural intensification period of the 1970s and 1980s, coffee planting and farming, in general, moved constantly onward to new lands in the west and north.[1] This pattern of horizontal or extensive expansion maintained low levels of technology and productivity and placed emphasis on quantity rather than the quality of agricultural production."
BRAZIL,"The largest areas of fertile soils, called terra roxa (red earth), are found in the states of Paraná and São Paulo.[1] The least fertile areas are in the Amazon, where the dense rainforest is. Soils in the Northeast are often fertile, but they lack water, unless they are irrigated artificially. In the 1980s, investments made possible the use of irrigation, especially in the Northeast Region and in Rio Grande do Sul State, which had shifted from grazing to soy and rice production in the 1970s. Savanna soils also were made usable for soybean farming through acidity correction, fertilization, plant breeding, and in some cases spray irrigation. As agriculture underwent modernization in the 1970s and 1980s, soil fertility became less important for agricultural production than factors related to capital investment, such as infrastructure, mechanization, use of chemical inputs, breeding, and proximity to markets. Consequently, the vigor of frontier expansion weakened. The variety of climates, soils, and drainage conditions in Brazil is reflected in the range of its vegetation types. The Amazon Basin and the areas of heavy rainfall along the Atlantic coast have tropical rain forest composed of broadleaf evergreen trees. The rain forest may contain as many as 3,000 species of flora and fauna within a 2.6-square-kilometer (1 sq mi) area.[1] The Atlantic Forest is reputed to have even greater biological diversity than the Amazon rain forest, which, despite apparent homogeneity, contains many types of vegetation, from high canopy forest to bamboo groves."
BRAZIL,"In the semiarid Northeast, caatinga, a dry, thick, thorny vegetation, predominates.[1] Most of central Brazil is covered with a woodland savanna, known as the cerrado (sparse scrub trees and drought-resistant grasses), which became an area of agricultural development after the mid-1970s.[1] In the South (Sul), needle-leaved pinewoods (Paraná pine or araucaria) cover the highlands; grassland similar to the Argentine pampa covers the sea-level plains.[1] The Mato Grosso swamplands (Pantanal Mato-grossense) is a Florida-sized plain in the western portion of the Center-West (Centro-Oeste).[1] It is covered with tall grasses, bushes, and widely dispersed trees similar to those of the cerrado and is partly submerged during the rainy season. Natural vegetation map of Brazil, 1977. The ""Paraná pine"" (Araucaria angustifolia) is a conifer but not a pine, pines are not native to the Southern Hemisphere. Brazil, which is named after reddish dyewood (pau brasil), has long been famous for the wealth of its tropical forests.[1] These are not, however, as important to world markets as those of Asia and Africa, which started to reach depletion only in the 1980s.[1] By 1996 more than 90% of the original Atlantic forest had been cleared, primarily for agriculture, with little use made of the wood, except for araucaria pine in Paraná."
BRAZIL,"The inverse situation existed with regard to clearing for wood in the Amazon rain forest, of which about 15% had been cleared by 1994, and part of the remainder had been disturbed by selective logging. Because the Amazon forest is highly heterogeneous, with hundreds of woody species per hectare, there is considerable distance between individual trees of economic value, such as mahogany and Pereira. Therefore, this type of forest is not normally cleared for timber extraction but logged through high-grading or selection of the most valuable trees. Because of vines, felling, and transportation, their removal causes destruction of many other trees, and the litter and new growth create a risk of forest fires, which are otherwise rare in rainforests. In favorable locations, such as Paragominas, in the northeastern part of Pará State, a new pattern of timber extraction has emerged: diversification and the production of plywood have led to the economic use of more than 100 tree species. Starting in the late 1980s, rapid deforestation and extensive burning in Brazil received considerable international and national attention. Satellite images have helped document and quantify deforestation as well as fires, but their use also has generated considerable controversy because of problems of defining original vegetation, cloud cover, and dealing with secondary growth and because fires, as mentioned above, may occur in old pasture rather than signifying new clearing. Public policies intended to promote sustainable management of timber extraction, as well as sustainable use of nontimber forest products (such as rubber, Brazil nuts, fruits, seeds, oils, and vines), were being discussed intensely in the mid-1990s. However, implementing the principles of sustainable development, without irreversible damage to the environment, proved to be more challenging than establishing international agreements about them."
BRAZIL,"Although 90% of the country is within the tropical zone, the climate of Brazil varies considerably from the mostly tropical North (the equator traverses the mouth of the Amazon) to temperate zones below the Tropic of Capricorn (23°27' S latitude), which crosses the country at the latitude of the city of São Paulo. Brazil has five climatic regions: equatorial, tropical, semiarid, highland tropical, and subtropical. Temperatures along the equator are high, averaging above 25 °C (77 °F), but not reaching the summer extremes of up to 40 °C (104 °F) in the temperate zones. There is little seasonal variation near the equator, although at times it can get cool enough for wearing a jacket, especially in the rain. At the country's other extreme, there are frosts south of the Tropic of Capricorn during the winter (June–August), and there is snow in the mountainous areas, such as Paraná, Rio Grande do Sul and Santa Catarina. Temperatures in the cities of São Paulo, Belo Horizonte, and Brasília are moderate (usually between 15 and 30 °C or 59 and 86 °F), despite their relatively low latitude, because of their elevation of approximately 1,000 meters (3,281 ft).[1] Rio de Janeiro, Recife, and Salvador on the coast have warm climates, with average temperatures ranging from 23 to 27 °C (73.4 to 80.6 °F), but enjoy constant trade winds.[1] The southern cities of Porto Alegre and Curitiba have a subtropical climate similar to that in parts of the United States and Europe, and temperatures can fall below freezing in winter."
